b,G,gamma,M,phi,Rs
2.54e-10,6.4297119516378784e10,0.21610905494618654,2.442818871298436,0.4446170262110646,2.639006671006455e-08
2.54e-10,6.193611866185959e10,0.23358935171965037,4.046089010791250,0.3058089752852512,2.961197056533808e-08
2.54e-10,6.044872414933739e10,0.18573624452039075,2.391019995902551,0.36280381061203315,5.860100979615095e-09
2.54e-10,6.922745871126932e10,0.22492237135138643,2.799323710321835,0.33678167687127714,9.371573986721229e-09
2.54e-10,6.183169238940286e10,0.1941281800211128,2.715490723709119,0.3401425573164627,9.081881606612432e-09
2.54e-10,6.5234932445909e10,0.15054902648033547,2.978655217393864,0.41368989685990026,1.227157512474155e-08
2.54e-10,7.0474373381256e10,0.2353597849496598,2.158852625975046,0.35094602772735883,3.191928862302703e-08
2.54e-10,6.519921480119006e10,0.1728914372145322,3.736105836456525,0.3170725428364277,3.170966966843074e-08
2.54e-10,6.817197354033118e10,0.24653789523353048,3.456808692955700,0.40432137309518357,9.898036398302035e-09
2.54e-10,7.850633515474947e10,0.15626666433723785,3.510917576792664,0.3618591504263122,7.290496559261184e-09
2.54e-10,7.920273870951767e10,0.23878314121544517,2.918627946788345,0.3701253900883182,1.028671449129933e-08
2.54e-10,7.701700236238058e10,0.24200644918393538,3.540716195205698,0.4454913835138492,1.013844547183467e-08
2.54e-10,7.902943861643854e10,0.2302925229358802,2.634745955900646,0.38360312729036505,3.161155518840687e-08
2.54e-10,6.549968753310372e10,0.16969760308497744,2.929017790133708,0.4373096048433804,2.933827770114485e-08
2.54e-10,7.257063762234016e10,0.2302397651486096,3.856045100406852,0.4218166912923861,2.882702682486597e-08
2.54e-10,7.200514119216211e10,0.1746439968883325,2.126828767267908,0.301839878163331,1.115146080696957e-08
2.54e-10,6.665519915229315e10,0.18156583192351977,1.904160729016192,0.40751059434804854,1.133322911958225e-08
2.54e-10,7.082310666488559e10,0.21904419987205795,3.886698871410234,0.3561829626658464,1.241897983482798e-08
2.54e-10,7.506646943933798e10,0.17803417499844393,2.063980060290983,0.4329999471624553,3.172596825488152e-08
2.54e-10,7.84574115461289e10,0.18494772803771037,3.683904453392362,0.33861838032614144,1.109850804975694e-08
2.54e-10,6.08161545719767e10,0.1668110400181386,2.219855003570896,0.35087334759268207,9.469365025179418e-09
2.54e-10,7.372390920266913e10,0.183282826234185,2.645975658700523,0.3193113297563017,1.177029055872975e-08
2.54e-10,7.146454223074164e10,0.1759123171147485,2.402360759082772,0.36826845477201176,2.888671235605201e-08
2.54e-10,7.018014724643488e10,0.20864652070803408,3.462448872044896,0.3006426807928906,2.997263975559313e-08
2.54e-10,6.6795777789841484e10,0.17377722729429296,2.733325889890127,0.34066731684862706,9.117813569724155e-09
2.54e-10,7.311935915996507e10,0.20838706378040522,3.101310997546822,0.4385539984285881,1.009111893344282e-08
2.54e-10,6.30733764705092e10,0.2163544905786316,3.273531216379441,0.32875557984303105,1.059150249547455e-08
2.54e-10,7.85204069320654e10,0.20251971074523198,3.251629926904721,0.44346983912802107,3.364000896512439e-08
2.54e-10,6.201191053384563e10,0.15316121487122908,3.361427032298278,0.40450151959035324,1.028062935081162e-08
2.54e-10,6.963438465927512e10,0.23690310544457566,2.248895763896135,0.38727367530175083,1.036019812562862e-08
2.54e-10,7.431883537369847e10,0.17848267553556876,1.943306614438449,0.30860137746900285,1.021200181616702e-08
2.54e-10,6.50720355697312e10,0.15805483563992312,2.534377065143867,0.3515466038289487,3.000070770155295e-08
2.54e-10,7.660487170341684e10,0.19716829521945492,3.670260127099549,0.4159866258756043,2.923449837691327e-08
2.54e-10,7.085210165427788e10,0.1760166162153834,2.263975447538661,0.38703462808278427,2.801653038699962e-08
2.54e-10,6.909266242223172e10,0.17175323985966218,3.334206884124209,0.3622630672014867,1.107171293107196e-08
2.54e-10,7.969527461905222e10,0.1565871967469818,2.300676590975548,0.35653605257466536,9.350376935789588e-09
2.54e-10,7.723484903627989e10,0.21192988463823184,1.918912737012158,0.42247584934197546,2.739122631260767e-08
2.54e-10,6.381613555121268e10,0.19127468738491019,2.705665991418368,0.41763069993570023,1.206661544262958e-08
2.54e-10,6.93721978321993e10,0.17087332031144437,1.916831858032407,0.4376194322565866,1.027566789192532e-08
2.54e-10,6.327464755281291e10,0.22208309738134813,3.252492936805609,0.3674713631416042,3.195995563457183e-08
2.54e-10,7.742327371987683e10,0.1748111415719218,2.009926255707310,0.3547857813432418,3.111727311987504e-08
2.54e-10,7.090606772505058e10,0.23128729675386797,3.158029992574160,0.4080246715910666,3.023100119904135e-08
2.54e-10,7.325487248010599e10,0.23314956750482793,3.374887795141778,0.4341887097400364,2.902590062424497e-08
2.54e-10,7.40329869384466e10,0.22868080796803084,3.720078469017760,0.40751870278122787,1.084128797245875e-08
2.54e-10,6.94618056924699e10,0.18208198887144536,2.999467344242540,0.3534958362567415,7.330531122927023e-09
2.54e-10,7.160049622834009e10,0.1607611828946821,3.794823663822705,0.33357933479312385,2.912935190754216e-08
2.54e-10,7.14287250782496e10,0.17580626111455816,2.644695931162328,0.40609406148798055,2.928911170666170e-08
2.54e-10,6.255086348840221e10,0.22342509163075014,2.727800751266052,0.38938468313014296,8.279695017819167e-09
2.54e-10,7.755332854364828e10,0.2092055238023564,2.039471259449553,0.4431719037498479,2.561921832170480e-08
2.54e-10,6.5133803582520676e10,0.2433343891210366,2.195662898343989,0.41003682983959205,9.199140026044030e-09
2.54e-10,6.95979198615678e10,0.20172211580056923,3.634437699637830,0.40826468031453067,9.489837464726720e-09
2.54e-10,7.663154947625174e10,0.18478979318753525,2.293894752892786,0.4236662937816528,3.032136685910859e-08
2.54e-10,7.917023747031677e10,0.15932317828712245,3.372614484620341,0.33756387604094923,2.888226512821748e-08
2.54e-10,7.000140253622458e10,0.2097539798837187,4.094044845469806,0.36786539409446556,3.378342907163804e-08
2.54e-10,7.772689282512979e10,0.19224387658165973,2.153562726407964,0.43036656951792257,2.882723839423779e-08
2.54e-10,6.460810635288304e10,0.1526718249029499,2.632130070750103,0.4270249425168379,6.813134484347225e-09
2.54e-10,7.172036513967151e10,0.18346272104080089,4.068565411012906,0.34778956531045924,7.549183028833773e-09
2.54e-10,6.5241915550010666e10,0.22287017624300537,4.072038024313140,0.32110092809125057,2.704444883302373e-08
2.54e-10,6.7271626081147156e10,0.15998129074082032,2.085240921542978,0.369485331260572,1.177505699277194e-08
2.54e-10,6.0336427156583626e10,0.17183451775748804,2.246204108693147,0.3375257940553256,8.786386610497604e-09
2.54e-10,7.988651172100867e10,0.2301575220138271,2.729897279666176,0.42676462156399525,9.029279505811262e-09
2.54e-10,6.942641184465962e10,0.18027055666071998,3.527106641564107,0.33635762538283875,1.343505512377252e-08
2.54e-10,7.297402415652951e10,0.2466292346739653,2.315465766701161,0.38167292431813665,2.745750181885515e-08
2.54e-10,6.639250339229979e10,0.24921287312020832,3.330959358423903,0.35871371400680185,1.105203944164802e-08
2.54e-10,6.975007196334528e10,0.22528481534366823,2.972568987532989,0.4325133058049574,3.615875851089599e-08
2.54e-10,7.338617171475697e10,0.22422519666292687,2.890418762145100,0.4398585891360672,1.149883758294280e-08
2.54e-10,7.090686141081104e10,0.23396247696099381,1.960577586280046,0.39438215938690613,3.062105318078951e-08
2.54e-10,7.573138562953668e10,0.17564669212668338,2.333414806790171,0.392438062123678,2.882214506057980e-08
2.54e-10,6.782959767584544e10,0.18500165858788456,3.442688811969231,0.3818178588313733,3.375778326986208e-08
2.54e-10,6.70097905719684e10,0.1787673162699736,2.115947902061358,0.36523966331288216,1.036265665805840e-08
2.54e-10,6.0394828148030334e10,0.24747305303834483,3.073464140367666,0.3122683791322063,8.939806921013077e-09
2.54e-10,7.225439452856079e10,0.216522210350452,3.883761793585979,0.43939906619316593,8.585370877240110e-09
2.54e-10,6.4816810348704994e10,0.2364585312093536,3.721049780830572,0.39763662071797906,8.360594757809479e-09
2.54e-10,7.019372730643831e10,0.24248854180761853,3.924053987208319,0.43078825316957886,3.219142187044421e-08
2.54e-10,6.7725611941212494e10,0.22665956730599704,3.359689429297482,0.35522719972308586,2.772045808448565e-08
2.54e-10,6.97135702185242e10,0.1837901450729422,3.898930113158423,0.3871845187876468,9.633696510875178e-09
2.54e-10,6.128057354490847e10,0.205616351442173,2.609881893682179,0.4233520462538527,8.837373707766741e-09
2.54e-10,6.717207818147543e10,0.21534331643322896,3.701418360399835,0.36805981210332805,1.008547928191166e-08
2.54e-10,6.455392917108049e10,0.2471135207942678,3.831047029236728,0.37726029425417335,3.080748392048803e-08
2.54e-10,6.768535748972739e10,0.2465350209566755,2.303256044817861,0.3529713786334342,3.493682999275510e-08
2.54e-10,7.883127140480035e10,0.16320803182088733,3.939701011626864,0.3923641741518269,9.255596841480635e-09
2.54e-10,7.423810423300423e10,0.18244871093468384,3.081854299321523,0.32398025194969066,2.980780878265542e-08
2.54e-10,7.831788336811517e10,0.20141508686157197,3.916070775472724,0.4044083581413408,1.047834589831682e-08
2.54e-10,7.876193291782904e10,0.2289478665293623,3.451464212563352,0.42818572456205173,1.242677791792366e-08
2.54e-10,6.3074140685037735e10,0.1589737307451797,3.826831482021662,0.3079971603603986,2.893215102547669e-08
2.54e-10,7.795416875731418e10,0.1897753526759445,2.891570964360722,0.30138975496132125,2.982332523869219e-08
2.54e-10,7.117506485841939e10,0.2082916880237641,3.614379322300414,0.4314977253937926,1.363576560096303e-08
2.54e-10,6.175902830290241e10,0.20165682993575532,3.595370897497292,0.3046063018830258,1.189417738080449e-08
2.54e-10,7.783211505207915e10,0.18222736500095937,3.389592881880529,0.4313257002678085,1.067678962390383e-08
2.54e-10,7.45883808314684e10,0.23483958702611749,3.301246965309661,0.3046875911861211,9.660603825261729e-09
2.54e-10,6.4635986928322784e10,0.2224606297371693,4.004110332563076,0.4236374213220553,2.836753318588133e-08
2.54e-10,7.080079446973062e10,0.2236903083154742,3.560534928765295,0.432164939334327,2.835070293291181e-08
2.54e-10,6.460303674007088e10,0.1933117134864332,2.701151473600730,0.3886167768586866,1.019252403615981e-08
2.54e-10,6.7359673282868744e10,0.17463693588469592,2.462424916512709,0.32913338365706934,1.018890872859244e-08
2.54e-10,7.647501590028592e10,0.24759692351340695,3.497035513868001,0.4112703426982373,2.938546249921962e-08
2.54e-10,6.272702078931975e10,0.15763937237284842,2.737764821697196,0.39483906074520714,3.175690028695487e-08
2.54e-10,7.657127015342291e10,0.24320900448219687,3.283781421144215,0.320422237389665,8.780550706941969e-09
2.54e-10,7.455075823006128e10,0.1884222623779071,2.882221162913786,0.3472029766890048,6.825075670569225e-09
2.54e-10,7.356119596730125e10,0.196359719190939,1.999914023016012,0.432344000842066,3.385022864013842e-08
2.54e-10,6.444128978362764e10,0.23100274153320602,2.576718191116927,0.3377211338684447,1.101157333275145e-08
2.54e-10,7.023025812470233e10,0.16944054190018465,2.286531523932367,0.31534840826322086,9.059800053636456e-09
2.54e-10,6.215261180760222e10,0.24605879004538303,3.060180862942728,0.44020832570955626,1.329407408217408e-08
2.54e-10,6.4153469303645424e10,0.1924196301047304,2.463147436097113,0.3261638869510052,1.041569889150384e-08
2.54e-10,7.089614606274777e10,0.1901207589669508,3.800732966796435,0.3448056879797239,3.377233595674903e-08
2.54e-10,7.49903327686511e10,0.19067683867213378,3.593618627894264,0.33677228933356873,2.991484731987625e-08
2.54e-10,6.891751589168457e10,0.22178623113654305,3.342842661300992,0.42978506736434247,2.908622997883052e-08
2.54e-10,7.38143896839125e10,0.21024223531425884,3.382008899133675,0.3098413121486311,1.159453743482757e-08
2.54e-10,6.859161263138466e10,0.21205868334133793,3.760284741201095,0.37146499199248467,2.967586779271806e-08
2.54e-10,6.805940640270708e10,0.211678819125987,2.763121862548027,0.4397102067485302,2.983088460803317e-08
2.54e-10,6.674012852917508e10,0.22182238404081678,2.666027167377898,0.36203058327201565,3.193512056070915e-08
2.54e-10,6.4274967156661514e10,0.2413700482511153,2.205607318738109,0.3711607242686418,8.657301532344386e-09
2.54e-10,6.019046203479901e10,0.17607871017474944,2.883258129732124,0.4112872900292089,2.965139429847711e-08
2.54e-10,7.995351959754016e10,0.1756459945132386,2.764661632186209,0.37947393962708137,3.039601134422852e-08
2.54e-10,6.364651430872423e10,0.17611482264994519,3.387094669446735,0.31364051423629735,9.439252854979543e-09
2.54e-10,7.090254784459491e10,0.22987342302071395,2.550009750851070,0.3028247680677819,7.003363527121393e-09
2.54e-10,6.4262204081530815e10,0.19429725792160754,1.971824828700498,0.32897128960088406,3.432882924844995e-08
2.54e-10,6.922040116195659e10,0.19740195464773716,2.396279515572326,0.437686744713863,1.104162728951154e-08
2.54e-10,6.127939732588338e10,0.2421094361713479,4.092877644574589,0.3868867919333878,8.699058740455147e-09
2.54e-10,6.184135920219377e10,0.2320303408160637,2.241368424953905,0.37620298013637643,1.059847345640295e-08
2.54e-10,7.162135653954173e10,0.23548973719421482,2.413356006196136,0.4325533808905664,9.340377603904384e-09
2.54e-10,6.110862388297949e10,0.18464403601880913,3.432102831497659,0.3752572282825196,8.371034000412032e-09
2.54e-10,6.207846383274298e10,0.17662490713332546,2.504919221348943,0.41255635922659106,1.287260312174806e-08
2.54e-10,6.833873452384987e10,0.1918266634405788,4.088188972802087,0.39759359858407417,2.803566455646886e-08
2.54e-10,6.0278367858297455e10,0.16051215600527247,2.189294411214725,0.3549123845415667,1.084194260804234e-08
2.54e-10,6.032718775735126e10,0.23298517926228202,3.214049751730397,0.4492864087933234,1.129049527705025e-08
2.54e-10,7.822593623926102e10,0.23407761655888443,2.359123738871526,0.31484766235217876,3.053236890260545e-08
2.54e-10,6.387274898576898e10,0.16464253395797085,3.690761693709801,0.41038589203431064,1.191930090470554e-08
2.54e-10,7.164724289962906e10,0.21544140078273769,3.711066541602022,0.3703869096080575,3.322083952004403e-08
2.54e-10,6.20682074122395e10,0.22081598008297776,2.685466275823623,0.3890345433226608,3.142587215783529e-08
2.54e-10,6.6620925219229004e10,0.20777507674485757,2.679577734872780,0.42943510863635265,1.174448692861474e-08
2.54e-10,7.788616496377475e10,0.2185917910151915,3.030149074987468,0.3194056276946914,3.113325073327225e-08
2.54e-10,7.95153984852338e10,0.2128207262013087,3.088161210650046,0.33479999517711934,7.671443736052883e-09
2.54e-10,7.36013381427146e10,0.15122637865472796,3.705836818690019,0.4359880134812146,1.226027297653620e-08
2.54e-10,7.673511076755557e10,0.15169659702723887,2.104949599291507,0.317636511176266,3.136666981984409e-08
2.54e-10,6.037400144704955e10,0.21306688357000897,2.568215484109120,0.3004723027458704,1.478793551783356e-08
2.54e-10,6.3663317907315704e10,0.15884674228913087,2.736278106600920,0.4175185893195588,2.721931965267271e-08
2.54e-10,7.704842517085919e10,0.2403451412787176,3.821121423412982,0.4320539985644333,3.039506085876399e-08
2.54e-10,7.494732198605582e10,0.15471038957568095,2.814236882049905,0.43856827492116235,1.340936781974160e-08
2.54e-10,6.795517970994101e10,0.2214093565116461,2.591115114346016,0.33002882448320364,2.739583069577749e-08
2.54e-10,7.974810607858458e10,0.2153751056583324,4.044581356654966,0.40152822464093824,1.116115961982495e-08
2.54e-10,6.8514741004472496e10,0.16286102474448078,3.370802595386422,0.39759734091519405,3.141822975904219e-08
2.54e-10,6.142487189868067e10,0.22416595838963413,2.091817675951626,0.44879788257627407,2.790503754435802e-08
2.54e-10,7.360741605413878e10,0.23458009341501054,2.786883918928217,0.32255693591916346,9.993921253394293e-09
2.54e-10,6.392728882114016e10,0.24284031245465737,3.739177045047585,0.3805457842940937,2.880540994290204e-08
2.54e-10,7.557116554796982e10,0.1825814879027872,2.176158508252453,0.41430147710172394,1.049547965027137e-08
2.54e-10,6.6972413300960266e10,0.23372858245553346,3.248733812927796,0.3712804243906228,3.079062138031558e-08
2.54e-10,6.1555943308121506e10,0.24829835721174298,2.364306230621727,0.32706869888438217,1.094462618223443e-08
2.54e-10,6.084475189868302e10,0.15920297355652543,2.314414080850638,0.4233246506212421,5.663635143391653e-09
2.54e-10,6.001884673940202e10,0.15911728325354954,2.236906411418226,0.3179609491293447,3.091495584369710e-08
2.54e-10,7.842816312965662e10,0.18375255412653446,2.641775604142599,0.3876996648753581,2.861609729423446e-08
2.54e-10,7.597802396526544e10,0.16515550813548063,3.085214480707221,0.39134322440205815,8.343959652272581e-09
2.54e-10,6.7661558647497375e10,0.16369796282742805,2.882063405733628,0.39060642381041294,3.049985524469143e-08
2.54e-10,7.287417073825002e10,0.16525074992036898,3.097549975887605,0.4418029012156784,2.690556666124154e-08
2.54e-10,7.949326298206387e10,0.18823779132008692,3.308883695445978,0.42427596867066325,9.147162645014965e-09
2.54e-10,7.131147143864218e10,0.20932863762576603,3.773060348114796,0.30965670339303186,1.016585387384181e-08
2.54e-10,7.300012069480031e10,0.2420039239604796,3.763350671139110,0.3987470266705828,3.461022657553359e-08
2.54e-10,6.629095535256574e10,0.20313085908278028,3.133667297625816,0.33232108842419716,9.480239952570150e-09
2.54e-10,6.054441835569429e10,0.24680367417484034,2.384578102155363,0.3412369671573705,1.022057043763463e-08
2.54e-10,7.898979758134917e10,0.16040174929745177,2.810046600497357,0.3984635891879087,3.085629118705826e-08
2.54e-10,7.707912125431195e10,0.16638524045546044,2.011350227570187,0.36903284339357145,2.813896895339970e-08
2.54e-10,6.091320735789232e10,0.20315355496732102,3.161358672222363,0.44736300937348183,2.875600294384453e-08
2.54e-10,6.5994275138041855e10,0.2478548796244832,3.339670359616052,0.36093052820130633,3.192964976509136e-08
2.54e-10,6.163033424149617e10,0.18008500791908535,3.896972456025112,0.4399830163083968,2.946681640232450e-08
2.54e-10,7.883117882883907e10,0.20325709514493,3.193594064930937,0.36515195594425276,2.538378668608495e-08
2.54e-10,6.572758650433255e10,0.15355872116202451,2.371876851453348,0.39944578049846896,2.834674386891373e-08
2.54e-10,7.859293927727277e10,0.16252976047864884,4.059011473411989,0.3146015847011471,9.069784569504822e-09
2.54e-10,7.99716375877752e10,0.22745013781263296,4.010387250883032,0.3154651619776004,3.136883831336347e-08
2.54e-10,6.974684340582126e10,0.2036019324548164,3.593777488954577,0.3433384097028095,2.849844652417571e-08
2.54e-10,6.453978095204553e10,0.22643843747180245,2.865496864322644,0.4373415892786047,3.121645323361268e-08
2.54e-10,7.312368166427695e10,0.19506900889837436,2.161279366761232,0.377445980034772,3.065928726210068e-08
2.54e-10,7.201680887189618e10,0.15541780098900237,2.847000429878900,0.36258212242992927,2.983765619263992e-08
2.54e-10,6.446934810033749e10,0.22717892438771553,3.750106997238388,0.41504608670149545,1.079678536667542e-08
2.54e-10,6.0123743012335556e10,0.2459837725152012,2.363021162709896,0.3883607661438664,5.597829971350628e-09
2.54e-10,6.6641110049152725e10,0.24145395882860007,3.587046649783738,0.36232240838781704,6.848411752078871e-09
2.54e-10,6.220878155812915e10,0.21070999251900982,2.107232760013971,0.3966404873628401,3.071076688681553e-08
2.54e-10,6.365545573629925e10,0.22010282848402868,2.575837503817447,0.4437030873010499,1.153546770832744e-08
2.54e-10,7.254954667707733e10,0.20798893795403176,2.482106396003234,0.4217456050775461,1.215198391681823e-08
2.54e-10,6.420959131872032e10,0.21650999514272443,2.642379670807801,0.3905045084513431,8.354865589418447e-09
2.54e-10,7.211669341625806e10,0.22099311848317285,4.063206639415297,0.33165337010037454,1.068479133044131e-08
2.54e-10,7.868084500894958e10,0.18445675949200382,3.475049043409676,0.3293550883277432,2.921199312357017e-08
2.54e-10,6.960184281885942e10,0.2126209380833196,2.464772033911756,0.3077664598712144,2.904372198919377e-08
2.54e-10,7.277621863806287e10,0.20888222341650323,2.302255948049145,0.3636100469964394,3.369426519181733e-08
2.54e-10,7.265627378862642e10,0.22318191878420107,3.599035318892450,0.43394483645124865,1.111771826664648e-08
2.54e-10,7.69263143175297e10,0.24428828765932015,3.038368793954752,0.34324102384705346,9.893358394086687e-09
2.54e-10,6.166702186517502e10,0.2216913024776141,1.990874696784493,0.3971962110875954,2.885546340179251e-08
2.54e-10,7.06751294972447e10,0.20950680681162748,4.023135872401055,0.3494707543144143,2.972647725399312e-08
2.54e-10,6.715681245394766e10,0.23979492611182657,2.941041389941086,0.3049029856241907,6.756461435962073e-09
2.54e-10,6.86336608344208e10,0.1650768033541924,3.848151128044966,0.3582649048380344,1.068811092875379e-08
2.54e-10,7.319760830197679e10,0.22588791779187528,3.085902140210630,0.36213745127797514,3.005917491365523e-08
2.54e-10,6.184804918540953e10,0.2338350774891815,2.609313217480957,0.34205374565004215,2.798538004466740e-08
2.54e-10,6.368264327752073e10,0.18067628471733602,3.920374340670692,0.37645975700040346,2.904263124313596e-08
2.54e-10,7.511096669004922e10,0.15627283071207332,3.540810773347765,0.3543483147406652,1.286314378459698e-08
2.54e-10,6.7778460378619125e10,0.17358508321135546,2.741623247940196,0.4320248145895979,3.205504424089232e-08
2.54e-10,7.343849989373944e10,0.19202006722792114,2.020003200082162,0.40895401770175677,1.018293050930085e-08
2.54e-10,6.909024377273503e10,0.16245587922740384,3.872111141375479,0.38801465583728867,7.804803637008125e-09
2.54e-10,7.480983344466765e10,0.17548376027079207,1.906860802589347,0.4474043691946696,3.068478089703154e-08
2.54e-10,6.0467017441659424e10,0.24894453848864995,3.070733349444994,0.32964320437687283,9.771965581477138e-09
2.54e-10,6.896131828726498e10,0.17991969449916026,3.130946818448912,0.313833742222639,9.409648029712327e-09
2.54e-10,6.114208703968585e10,0.1553358820217364,2.204317103593551,0.3352608413636046,1.107133219091891e-08
2.54e-10,6.451791402128391e10,0.20325201842751922,4.098102073198069,0.43171757942919026,8.182815454156082e-09
2.54e-10,6.311321624260545e10,0.17263071111741407,3.214022866722238,0.3357162840986967,9.019569825217017e-09
2.54e-10,7.631347919615901e10,0.15364584475560716,3.210266734617068,0.3633762099960762,3.039194386352759e-08
2.54e-10,7.694977121775024e10,0.17262183898436395,2.929110556556877,0.3738243071724045,2.760423090945681e-08
2.54e-10,7.077242952108655e10,0.17810787693282287,2.368879952032735,0.3004670082593389,1.028997151716877e-08
2.54e-10,6.087453226364947e10,0.23067533649912686,2.807530737491698,0.4346462610822497,8.323399277935774e-09
2.54e-10,6.256902151631038e10,0.1818813722381193,3.877447629063400,0.37025732243197795,1.004394337807519e-08
2.54e-10,7.499722611597232e10,0.1534350685768779,2.843051442428524,0.31666544470796876,9.370946526570050e-09
2.54e-10,6.426615819219762e10,0.17220825032520382,3.723547275036650,0.31950887813789863,2.917996067547330e-08
2.54e-10,6.859140840177644e10,0.1935069980756459,2.820712613782066,0.3082128808257348,1.158974126706483e-08
2.54e-10,6.100652151945214e10,0.24675648219790638,2.122497845154636,0.37083803938086796,3.178624392516913e-08
2.54e-10,7.672758444117905e10,0.2494976968106398,2.869644218218364,0.3896340574509239,8.246000431136077e-09
2.54e-10,7.472633011117595e10,0.20002874503661577,2.679245749028452,0.35899177163791274,2.997664825038003e-08
2.54e-10,6.148597517563726e10,0.19584762867291328,3.194311880586613,0.36194407892679786,1.113299874605761e-08
2.54e-10,7.214895215551338e10,0.156844410959711,2.098272809410761,0.37533834776247743,3.555541217129503e-08
2.54e-10,7.963602957735233e10,0.2336744965442247,2.253921709681714,0.3361914835866109,2.678641531501369e-08
2.54e-10,7.267503531042029e10,0.16978702484987193,2.491425746575167,0.43171312841617626,3.215291379871762e-08
2.54e-10,7.619696968970142e10,0.21863597951880903,2.857297249084799,0.34741215050818586,2.956836999921016e-08
2.54e-10,7.709695241112872e10,0.16437878987550358,2.356301024409279,0.42014819447717294,9.986779877931823e-09
2.54e-10,7.44298400044837e10,0.1869909800567851,3.406142898872923,0.3945986981062364,3.203491344215219e-08
2.54e-10,7.282218509348723e10,0.2302129460132975,2.946351015155526,0.4230565194954623,7.922567878540719e-09
2.54e-10,6.3854432040496826e10,0.24401657028341822,2.973102366709179,0.4041556134239435,9.450824320343579e-09
2.54e-10,6.929987574632982e10,0.21136852977745718,2.778078467823734,0.30736221078924064,3.153212063814620e-08
2.54e-10,6.278584458466246e10,0.23050335235576963,4.059093244751580,0.33344988391923525,7.690982336086941e-09
2.54e-10,7.196742781749554e10,0.1671622364491134,3.999341022636472,0.4424633323287699,2.876498233487642e-08
2.54e-10,7.146114939496541e10,0.22321530723489408,3.170795584364222,0.3823553434564674,1.103946383353743e-08
2.54e-10,7.571453097120322e10,0.2275043203704428,2.245806138709726,0.34922373244286664,7.316909568700090e-09
2.54e-10,6.428160974429324e10,0.21912965327108994,2.207454113812580,0.40508800421034763,3.182123393900336e-08
2.54e-10,6.3764405009801384e10,0.2332006133121596,3.140168231206051,0.3899126845383858,3.123996083185772e-08
2.54e-10,7.198484590689148e10,0.20270779126300506,2.045528050477623,0.42836978427820505,3.095291446407238e-08
2.54e-10,6.173326345479809e10,0.21287448756765392,3.812783818230172,0.37356267885491445,1.010720763918078e-08
2.54e-10,6.5708799442914665e10,0.23817813751494096,1.952799821282585,0.4133665862051405,7.623522608399557e-09
2.54e-10,6.611678894855602e10,0.23080079267008538,2.042860486006830,0.4114137874600003,3.238683536907669e-08
2.54e-10,7.004640360390204e10,0.2357833218989775,3.723423433740411,0.38346160077788116,2.937927780000599e-08
2.54e-10,7.160838907430902e10,0.16112730570510564,2.935788337603555,0.33482697752907975,2.818384708527871e-08
2.54e-10,7.798004946916801e10,0.21536191807991234,2.864825832465078,0.41250432197351916,2.880929400576091e-08
2.54e-10,6.693796455474902e10,0.24102899522501012,3.064307824485365,0.3737803354617444,2.840618318910243e-08
2.54e-10,6.978125292722269e10,0.16115003772020564,3.898321136377354,0.4403191591134681,2.951405757051021e-08
2.54e-10,6.015909314139049e10,0.1706578221733026,3.891491399011175,0.39933395602460164,1.076249452184176e-08
2.54e-10,6.825280641334802e10,0.2044783814569363,3.746494662942666,0.34353907219807056,3.329063830329234e-08
2.54e-10,7.395829208832588e10,0.20852785942262508,2.398408670116366,0.42002712832825156,2.774609115417739e-08
2.54e-10,7.658021188455786e10,0.21839501112481485,2.736349132031133,0.4438538400484173,3.090183271465520e-08
2.54e-10,6.8233321512468735e10,0.19649940176425398,2.259355633319946,0.4017314788878142,2.957157849120179e-08
2.54e-10,7.902935469277068e10,0.21174211830163303,4.063251909828431,0.40149441451469187,7.867068951281595e-09
2.54e-10,7.761879134797125e10,0.16356717055976466,3.244611643080933,0.4335706408908944,1.318112748059076e-08
2.54e-10,6.2546915834542786e10,0.24810911505784558,2.767880293395773,0.40837605383707504,9.730028533328627e-09
2.54e-10,7.479493422522949e10,0.24575992676904995,2.354152439860364,0.44043788284114826,5.825882190443213e-09
2.54e-10,6.554830633153665e10,0.16853232379111027,2.729814616258875,0.3167488956874522,8.961204417579987e-09
2.54e-10,7.63139498450752e10,0.19751357062924338,4.083741149984295,0.3113701025900819,7.524976757812251e-09
2.54e-10,6.2190829548550995e10,0.18392186892626824,2.652734957066612,0.33927198612497544,1.152518285592835e-08
2.54e-10,6.3385209956423775e10,0.18146445682462894,3.225995346136689,0.34380534756179215,3.177940459472598e-08
2.54e-10,6.539969804443087e10,0.2170183770749244,3.842974485913594,0.40070033103791874,9.773442176546276e-09
2.54e-10,7.216478640796631e10,0.23548509386712188,2.388176623055034,0.34367308615471437,3.176783946739074e-08
2.54e-10,7.095138672923825e10,0.2485664559854295,2.440748611124841,0.4142733565568931,1.274519732201720e-08
2.54e-10,7.447163884914267e10,0.16518647604498302,3.368399361813267,0.39099422704928705,6.397836040259019e-09
2.54e-10,7.041112434471207e10,0.22284744841800475,3.275467944006375,0.3808617897054697,1.029718817057824e-08
2.54e-10,6.5587508147358536e10,0.15118422606335175,2.280332618154870,0.3227252543069986,3.035836839379890e-08
2.54e-10,7.568139375443512e10,0.17415102199958643,2.089161809580777,0.3136962139239363,9.342429094301005e-09
2.54e-10,7.96184165041726e10,0.2163067364134405,2.820030545334309,0.41152975040059536,2.718833032315102e-08
